Time_Index,Time_Label,TwitterID,zLkRatio
1,Jan 2018,wadkins2018,0.21991124417283578
1,Jan 2018,talleysergent,-0.673985625486475
1,Jan 2018,lenaepstein,-0.7658801233796229
1,Jan 2018,tmac4congress,0.7457891021783006
1,Jan 2018,stenyhoyer,0.4439936881142644
1,Jan 2018,marktakano,0.9089727745326928
1,Jan 2018,kyrstensinema,-1.0434366500192422
1,Jan 2018,artforcongress,0.7799376978814094
1,Jan 2018,donbeyerva,-0.3426292178386289
1,Jan 2018,judgejohncarter,-0.6434585391807938
1,Jan 2018,uptonforallofus,-0.12970984660322704
1,Jan 2018,congpeteking,0.6806797273633597
1,Jan 2018,willhurd,0.9550100926144774
1,Jan 2018,ddadamscongress,-0.9568736563715241
1,Jan 2018,janeraybould,-1.0081788553568916
1,Jan 2018,rogerwilliamstx,-0.08947042473628762
1,Jan 2018,ocasio2018,-0.9491294196929467
1,Jan 2018,robbishoput,0.16123304120980078
1,Jan 2018,lucywins2018,-0.6410401194808889
1,Jan 2018,scottrtipton,0.8840008590148061
1,Jan 2018,geauxscalise,0.07551287720208316
1,Jan 2018,mikelevinca,-0.38447670901752523
1,Jan 2018,jacobturk,0.7317459214400863
1,Jan 2018,ron_dinicola,0.8081551289755531
1,Jan 2018,peteolson,-0.38145152635767543
1,Jan 2018,davis4maryland,0.26861317198384316
1,Jan 2018,blumforcongress,0.9646396782190003
1,Jan 2018,bevgoldstein,0.7974483500140844
1,Jan 2018,xochforcongress,-0.10251501594860478
1,Jan 2018,tedlieu,-1.0072467064198418
1,Jan 2018,hallcongress,0.03572449804602244
1,Jan 2018,webstercongress,1.0076179054371535
1,Jan 2018,lizzie4congress,-1.0049409256606614
1,Jan 2018,berniesanders,0.07442829136189576
1,Jan 2018,beckforindiana,-0.9472710458639735
1,Jan 2018,rickkennedytx17,0.4300367699571877
1,Jan 2018,johnlarsonct,-0.9083744727494805
1,Jan 2018,ironstache,-1.0211576110826213
1,Jan 2018,armstrong_nd,0.7671028073700306
1,Jan 2018,angiecraigmn,-0.8737370760196816
1,Jan 2018,hornforcongress,-0.7900889331490242
1,Jan 2018,carolmillerwv,0.9954567440642202
1,Jan 2018,diannefeinstein,-0.044352954365712294
1,Jan 2018,campbell4md,0.8431787898119538
1,Jan 2018,martyo4congress,-1.252302012817658
1,Jan 2018,cartwrightpa,1.0114839104940434
1,Jan 2018,robertsohiod6,-0.7191676318485406
1,Jan 2018,mariodbcamp,0.8646266094095468
1,Jan 2018,russfulcher,-0.049025479588541705
1,Jan 2018,naomilevinny,0.9618970585003026
1,Jan 2018,nicolaskimazfl,-0.2889153492860822
1,Jan 2018,deanbphillips,-0.2269346325218857
1,Jan 2018,curtisut,-0.26574014223141346
1,Jan 2018,pearlkimpa,0.5921117777043471
1,Jan 2018,vickyh4congress,0.17026677402776355
1,Jan 2018,cresenthardy,0.9774850072968881
1,Jan 2018,johnrosefortn,-0.7072903212123383
1,Jan 2018,frank4nc,0.9203814408919673
1,Jan 2018,tammyforla,0.810099231404358
1,Jan 2018,jimmygomezca,-1.6937953783486535
1,Jan 2018,drewfergusonga,0.6625509028443701
1,Jan 2018,vote_chuck,-1.3656510847020984
1,Jan 2018,susan4senate,0.9087485590538759
1,Jan 2018,costafor16,0.8156937973595184
1,Jan 2018,team_coffman,-0.03574715337153912
1,Jan 2018,tomreedcongress,-0.3345444889860547
1,Jan 2018,wildforcongress,-1.2344889044942264
1,Jan 2018,santos4congress,0.9355968464873967
1,Jan 2018,tedcruz,-0.256215737713741
1,Jan 2018,schoolcraft4mo,1.1174057702719458
1,Jan 2018,janasanchez,0.8989727568656615
1,Jan 2018,chrismurphyct,-1.6946561440939027
1,Jan 2018,andybiggs4az,0.06798035786529379
1,Jan 2018,joekaufmanusa,-0.007789607705620495
1,Jan 2018,leeauman2018,-0.023294615677916408
1,Jan 2018,votemimi,0.919989188243624
1,Jan 2018,grace4congress,1.1109606141232728
1,Jan 2018,walker4nc,0.6883717879289185
1,Jan 2018,mad4pa,-1.398268427806162
1,Jan 2018,drphilroe,-0.7187090604307803
1,Jan 2018,votefortrey,0.9822336371724443
1,Jan 2018,reelecthank,0.703910197715407
1,Jan 2018,ryandowning2018,0.8777206140317622
1,Jan 2018,decideondesai,-1.1459474922372024
1,Jan 2018,johnmoolenaar,0.9753964963442184
1,Jan 2018,holden2018,-1.0919674952120497
1,Jan 2018,repdmb,-0.45031989524491095
1,Jan 2018,conorlambpa,-0.32880287002615943
1,Jan 2018,harleyrouda,-0.37185672207411447
1,Jan 2018,bostforcongress,0.9128791866382484
1,Jan 2018,electbergmann,-0.930884389786607
1,Jan 2018,bob_casey,-0.6483483163709117
1,Jan 2018,rogerwicker,-0.5799003455453111
1,Jan 2018,gilpin4congress,0.9013601788699379
1,Jan 2018,ron4congress,-0.4699301832720217
1,Jan 2018,marygeren,-0.8242881636712079
1,Jan 2018,rosenfornevada,-1.2435510775622818
1,Jan 2018,camcavasso,0.9773849735956623
1,Jan 2018,danaforcongress,0.9163959449824473
1,Jan 2018,davebratva7th,-0.2800190306353808
1,Jan 2018,danielfeehan,-0.6187011134114222
1,Jan 2018,voteschrader,1.1063804494555416
1,Jan 2018,joshgottheimer,-0.5292650514874919
1,Jan 2018,liebnitzkywayne,0.6505542991067622
1,Jan 2018,donyoungak,1.117347749609861
1,Jan 2018,jerameyforms,-0.9241168091076362
1,Jan 2018,haleylive,-1.4082721600171018
1,Jan 2018,michaeljcloud,-0.6595340409171678
1,Jan 2018,marchantfortx24,0.4702133665739468
1,Jan 2018,clure4congress,-1.2863889043458616
1,Jan 2018,lunderwood630,-0.458896059599342
1,Jan 2018,joeneguse,0.04637179917812821
1,Jan 2018,dustyjohnson,0.23719196224809877
1,Jan 2018,mbfforcongress,-0.3887042696906311
1,Jan 2018,toftforcongress,-0.6325204803523107
1,Jan 2018,swisherforidaho,1.1085762153046501
1,Jan 2018,georgemcdermot3,0.5005578627945437
1,Jan 2018,hilliardforcong,1.1115529971356977
1,Jan 2018,matsui4congress,-0.08976124138408786
1,Jan 2018,susanpalmeroh,0.9811110325348167
1,Jan 2018,mikiesherrill,-1.3408760818514391
1,Jan 2018,paul_theobald_,0.9503683437506141
1,Jan 2018,benmcadams,-0.24771954250297787
1,Jan 2018,votelarryrader,0.8492762034658705
1,Jan 2018,flacc4congress,-0.950756733766879
1,Jan 2018,elizabethforma,-0.0665299549219889
1,Jan 2018,dankildee,-0.7975851928060265
1,Jan 2018,jessforcongress,-1.077272167696612
1,Jan 2018,1776notinvain,0.2645829596601532
1,Jan 2018,wendyrogersaz,-0.8011273814896785
1,Jan 2018,mike_miller_fl,-0.6315629646435004
1,Jan 2018,marklorch,0.9956098159338649
1,Jan 2018,markdesaulnier,0.06850505996458357
1,Jan 2018,mike_ca05,0.9969436089833592
1,Jan 2018,linseyfagantx,-0.8833900298427958
1,Jan 2018,alanlowenthal,0.9735390832818043
1,Jan 2018,mikesimpson4id,0.4919305608776649
1,Jan 2018,frankdlucas,0.9697681460496168
1,Jan 2018,stevestivers,0.28486948956009883
1,Jan 2018,derekkilmer,-0.47153076411971295
1,Jan 2018,joevitollo,-0.029037239317108682
1,Jan 2018,hiral4congress,-0.9740000709508057
1,Jan 2018,casper4colorado,-0.55276138655039
1,Jan 2018,berryhillfarm,0.9662257973069744
1,Jan 2018,peopleforben,0.12519154588261328
1,Jan 2018,kindforcongress,1.1159923625812804
1,Jan 2018,votemarsha,-1.3634133853180839
1,Jan 2018,timwalberg,0.8972148071763483
1,Jan 2018,dhughescongress,-0.5315532472806906
1,Jan 2018,liuba4congress,-1.582191067591003
1,Jan 2018,d17forellison,1.0176249097917944
1,Jan 2018,teamkendrawv,-0.9012687649119241
1,Jan 2018,smallingforcd35,0.005234542775946951
1,Jan 2018,johngaramendi,0.6655096662153523
1,Jan 2018,patriotnotpol,-0.6600550738977266
1,Jan 2018,cheribustos,-0.053589786897877405
1,Jan 2018,tomgravesga14,0.06506580863000228
1,Jan 2018,bobmenendeznj,-0.4056647337017785
1,Jan 2018,douglas_collins,-0.6358462492555919
1,Jan 2018,davidkustoff,1.0035867323373582
1,Jan 2018,jimmypanetta,0.8812391211289121
1,Jan 2018,smurphycongress,0.1338340202606264
