kelly4southrnil,action,great,day,weekend,thanks,today,come,town,hall,town hall,join,mike,big,people,ll,ago,gt,time,county,let
negron4congress,hshtg_nh02,hshtg_nhpolitics,nh,great,team,today,day,night,time,gop,republican,thank,committee,tonight,candidates,morning,new,meeting,meet,evening
berniesanders,people,country,trump,today,mnton_sensanders,state,support,nation,governor,fight,thank,stand,health,vote,care,michigan,proud,political,make,working
beckforindiana,county,people,4th,county fair,today,support,great,fair,district,thank,campaign,time,women,money,ve,clinton,stand,tonight,come,talking
rickkennedytx17,support,let,vote,people,day,trump,tax,today,like,congress,got,know,time,thanks,ve,better,going,district,health,care
johnlarsonct,need,tax,security,republicans,help,week,make,great,proud,time,health,work,americans,republican,good,working,families,day,ve,gop
ironstache,mnton_realdonaldtrump,trump,people,today,thank,need,help,going,campaign,like,working,year,got,ve,make,000,won,scott,tax,vote
roncohenus17,don,california,people,illegal,mnton_realdonaldtrump,right,mnton_randpaul,trump,law,good,said,liberal,say,real,government,president,really,like,yes,state
angiecraigmn,hshtg_mn02,mnton_angiecraigmn,thanks,thank,today,families,need,days,farmers,support,congress,work,day,proud,let,help,make,working,ready,volunteers
hornforcongress,thank,vote,great,time,ve,let,going,make,today,got,campaign,help,doors,thanks,voting,people,support,young,need,women
carolmillerwv,west,mnton_realdonaldtrump,thank,hshtg_maga,mnton_sbalist,gt,great,work,congress,support,happy,mnton_potus,jobs,day,birthday,today,women,time,strong,washington
diane_harkey,gas tax,gas,tax,repeal,office,opening,speaking,mnton_cagop,california,thank,tune,great day,opponent,work,campaign,victory,today,great,watch,sign
diannefeinstein,senate,california,trump,senator,women,kavanaugh,proud,endorsed,vote,president,election,court,support,stand,new,make,today,right,read,families
campbell4md,senate,republican,county,thank,day,republican women,great,states,campaign,today,primary,governor,yesterday,united states,united,support,time,evening,candidate,candidates
martyo4congress,great,today,good,campaign,city,county,day,thanks,enjoyed,district,republican,house,meeting,beautiful,congress,happy,economy,event,time,like
cartwrightpa,day,opponent,congress,great,proud,join,annual,said,time,office,ll,help,year,thanks,opening,vote,new,11,pay,security
robertsohiod6,thank,people,need,vote,folks,don,know,like,women,time,county,yes,district,great,candidates,today,running,candidate,good,state
mariodbcamp,florida,la,community,secure,year,hshtg_fl27,2018,victory,today,committee,happy,el,11,school,endorsement,continue,mnton_potus,great,gop primary,house
russfulcher,today,support,thank,congressional,happy,join,tour,congress,friends,endorsement,day,thanks,freedom,race,life,constitution,read,voting,great,meet
naomilevinny,today,iran,thank,district,10,new,great,congressional,candidate,republican,city,speaking,campaign,meeting,running,tonight,rep,wonderful,looking,support
donbeyerva,today,trump,house,great,day,november,thank,annual,support,join,proud,gov,people,district,time,win,federal,saturday,women,doors
deanbphillips,thank,today,thanks,congress,campaign,time,ll,amazing,people,parade,mnton_angiecraigmn,trump,corruption,money,honored,coming,action,president,work,visit
curtisut,town hall,town,hall,meeting,join,saturday,today,come,ballot,voters,office,thanks,day,district,congressman,need,looking,great,thank,100
jrutherfordfl,republican women,discuss,opportunity,republican,women,week,thanks,gt,grateful,follow,issues,make sure,sanford,mnton_briankempga,young,voted,th,veterans,county gop,pay
pearlkimpa,thank,great,women,today,new,gop,congress,running,day,enjoyed,honored,join,meet,came,morning,interview,district,county,year,need
vickyh4congress,economy,thank,read,day,today,president,government,nation,federal,defense,jobs,life,news,believe,house,year,hear,election,weekend,endorsement
cresenthardy,great,beautiful,thanks,friends,came,welcome,tour,proud,today,means,people,supporters,glad,work,voters,white,community,support,day,thank
johnrosefortn,county,president,great,president trump,tonight,today,trump,stand,thanks,day,good,borders,fair,mnton_realdonaldtrump,county fair,country,meeting,need,support,thank
frank4nc,county,today,campaign,public,north,great,day,thanks,join,sign,seeing,washington,hurricane,florence,community,ready,support,make,folks,stop
tammyforla,thank,women,day,meet,today,let,need,night,time,yes,great,la,tonight,country,help,district,forum,make,event,support
jimmygomezca,mnton_realdonaldtrump,trump,vote,today,families,republicans,house,thank,california,time,day,people,know,great,let,congratulations,need,ca,la,working
drewfergusonga,conservative,mnton_briankempga,pelosi,border,today,trump,nancy pelosi,president trump,proud,tax,working,tax reform,nancy,president,families,court,american,act,want,let
vote_chuck,hshtg_gapol,need,vote,like,want,help,ll,care,don,country,work,make,people,power,today,veterans,candidates,war,day,stop
susan4senate,debate,state,today,senator,senate,washington,day,support,voters,thank,election,great,county,ballot,parade,families,republican,women,republican women,county republican
costafor16,sacramento,valley,farm,video,border,immigration,share,john,lives,look,friends,california,florida,day,great,farmers,politicians,prayers,dinner,fellow
team_coffman,coffman,hshtg_copolitics,mnton_repmikecoffman,mike,ad,love,campaign,community,veterans,support,statement,today,win,political,district,congressman,check,new,pelosi,family
tomreedcongress,tax,working,families,care,business,tax reform,good,happy,new,governor,day,thanks,today,thank,reform,news,small,read,protect,law
wildforcongress,campaign,today,help,congress,join,thank,work,ve,support,week,valley,day,need,families,time,hshtg_sotu,voters,community,women,strong
santos4congress,illegal,ice,today,issues,borders,people,win,great,10,parade,day,state,vote,congress,live,republicans,stop,thank,veterans,taxes
tedcruz,senator,houston,today,game,watch,gt,great,new,tax,join,iran,day,live,saturday,senate,support,thank,let,kavanaugh,national
schoolcraft4mo,thank,let,need,help,vote,district,people,thanks,time,work,make,money,today,day,support,want,yes,know,think,long
rickallen,illegal,gop primary,border,said,mnton_realdonaldtrump,jobs,bonuses,school,gop,tax,family,working,god,announce,tax cuts,glad,cuts,early,federal,senate
chrismurphyct,trump,new,today,health,care,people,talk,great,help,senate,funding,need,republicans,day,want,congress,like,school,week,morning
andybiggs4az,hshtg_az05,mnton_debbielesko,mnton_azgop,arizona,early,mnton_repandybiggsaz,election,republicans,mnton_potus,vote,conservative,great,border,ballot,secure,today,mnton_realdonaldtrump,patriots,party,look
joekaufmanusa,kaufman,joe,trump,debbie,congress,mnton_youtube,florida,candidate,republican,congressional,mnton_realdonaldtrump,work,district,obama,community,president,support,clinton,campaign,stand
leeauman2018,alabama,ll,good,vote,hope,meet,today,town,district,people,tonight,congress,support,time,morning,town hall,live,great,thank,going
votemimi,la,people,thank,trump,women,kavanaugh,congress,years,vote,gop,federal,money,big,country,running,better,americans,support,judge,tax
grace4congress,gt,grateful,follow,issues,make sure,sanford,mnton_briankempga,young,voted,th,veterans,county gop,pay,years ago,hshtg_fl07,end,esa,facebook,mnton_ajaforcongress,school
walker4nc,great,north,mnton_johnjamesmi,today,friend,thank,hurricane,support,good,conservative,day,friends,reagan,sanford,lincoln,folks,morning,liberal,help,county
drphilroe,today,chairman,week,read,act,day,tax,honor,veterans,proud,great,american,thanks,national,statement,house,president,passed,president trump,economy
voteantonio2018,mnton_antoniosabatojr,thank,support,california,mnton_cagop,vote,ca,fight,help,hshtg_leadright,mnton_potus,time,campaign,god bless,family,week,country,god,patriots,law
reelecthank,thank,great,day,said,honor,let,today,year,happy,town hall,hall,support,victory,town,morning,trump,annual,make,history,vote
ryandowning2018,god,hshtg_maga,party,america,god bless,mnton_realdonaldtrump,bless,best,committee,thank,great,hshtg_walkaway,white,video,congress,receive,message,support,lol,fair
decideondesai,people,crawford,make,vote,district,campaign,thanks,time,great,today,work,county,like,running,help,let,voters,congress,candidate,support
johnmoolenaar,gt,grateful,follow,issues,make sure,sanford,mnton_briankempga,young,voted,th,veterans,county gop,pay,years ago,hshtg_fl07,end,esa,facebook,mnton_ajaforcongress,school
holden2018,florida,david,today,thank,let,join,need,day,vote,people,time,help,support,congress,new,public,great,honor,congressional,women
repdmb,hshtg_copolitics,women,today,district,great,vote,running,support,need,primary,people,candidates,campaign,public,ve,thank,help,thanks,won,endorsed
conorlambpa,today,great,people,lot,thanks,doors,day,county,morning,voters,new,help,special,polls,vote,race,signs,office,money,got
harleyrouda,thank,opponent,trump,people,campaign,mnton_realdonaldtrump,congress,california,vote,united,time,support,rights,russia,need,american,today,let,working,country
bostforcongress,pelosi,nancy,nancy pelosi,opponent,parade,great,election,folks,mike,said,new,endorsement,ad,honored,seeing,old,proud,congress,came,fighting
electbergmann,thank,mnton_realdonaldtrump,trump,president,god,support,great,people,love,democrats,friends,today,vote,2018,thanks,need,make,congress,campaign,congressman
bob_casey,today,thanks,people,great,november,county,work,care,fight,fighting,day,proud,happy,working,health,make,time,vote,like,families
rogerwicker,mnton_potus,mnton_realdonaldtrump,support,proud,military,life,work,pro life,campaign,veteran,veterans,continue,need,border,president,pro,help,secure,join,families
gilpin4congress,facebook,thank,today,district,support,tonight,community,proud,glad,great,campaign,event,watch,school,congress,happy,issues,talk,join,congressional
ron4congress,endorsement,great,county,campaign,grateful,republican,thank,thanks,support,day,night,friend,county republican,conservative,voting,great day,tomorrow,forum,fellow,enjoyed
jaimeforusrep,washington,oregon,thank,today,passed,supporters,election,time,day,rate,fight,going,team,week,proud,ballot,election day,fun,economic,wonderful
rosenfornevada,senator,trump,president trump,senate,president,care,health,today,new,women,vote,year,gt,repeal,tax,ll,thank,help,need,protect
camcavasso,victory,freedom,court,hawaii,law,running,government,america,right,good,join,today,peace,veteran,dc,fellow,war,pay,place,visit
danaforcongress,campaign,lol,way,help,court,vote,florida,new,thank,amazing,liberals,political,ready,stand,americans,team,honor,week,defense,congress
davebratva7th,unemployment,economy,tax,americans,house,democrats,enjoyed,thanks,10,growth,today,economic,great,meeting,time,republicans,rate,immigration,year,join
voteschrader,oregon,great,great time,support,time,ca,4th,rights,endorsed,came,rep,talking,event,local,hope,candidate,happy,thanks,campaign,proud
joshgottheimer,tax,said,new,rep,families,great,taxes,fighting,working,local,proud,businesses,north,thank,day,ve,state,time,law,support
liebnitzkywayne,mnton_realdonaldtrump,trump,cloud,president,great,veteran,kavanaugh,follow,president trump,help,judge kavanaugh,iran,senator,future,congress,people,check,scott,tour,twitter
jennielouleeder,11,great,house,mike,nation,congress,vote,day,thank,need,join,campaign,support,today,fight,running,sign,want,time,trump
jerameyforms,people,thank,today,state,time,campaign,vote,rep,support,need,great,day,house,young,let,school,ready,congress,make,meet
palmer4alabama,enjoyed,alabama,thank,week,time,republican women,today,weekend,county,work,small,live,great,hard,recent,honor,republican,taxes,house,right life
michaeljcloud,cloud,michael,early,today,voting,forum,time,great,vote,district,night,county,people,harvey,republican women,meet,congress,thank,talking,conservative
marchantfortx24,kenny,tax,means committee,ways means,gop primary,amnesty,taxes,judge,make,tax cuts,cuts,economic,spending,security,act,washington,stop,news,morning,unemployment
clure4congress,lincoln,join,women,today,help,voters,campaign,vote,time,office,health,want,work,support,thanks,day,tomorrow,need,people,talk
lunderwood630,health,support,thank,today,team,proud,campaign,need,women,join,thanks,care,let,congress,time,fight,day,week,people,grateful
joeneguse,hshtg_copolitics,support,honored,vote,today,congress,joe,folks,campaign,02,candidates,night,morning,thanks,great,congressional,rights,day,amazing,make
mbfforcongress,florida,women,el,trump,thank,hshtg_fl27,congress,today,candidates,people,lives,la,let,november,fight,make,running,support,proud,candidate
toftforcongress,great,day,news,weekend,today,jobs,congratulations,need,tax,la,good,bonuses,economy,state,week,government,district,reform,vote,thank
swisherforidaho,time,vote,join,candidates,trump,let,today,county,party,families,pay,district,need,people,state,support,public,year,office,republicans
georgemcdermot3,mnton_youtube,george,corruption,court,secret,justice,district,congress,judge,defense,2018,dc,11,candidate,interview,forum,4th,united states,10,political
hilliardforcong,michigan,need,fight,american,working,john,mnton_youtube,community,kavanaugh,families,ensure,john james,right,good,james,support,thank,win,best,great
matsui4congress,today,day,women,years,years ago,act,ago,happy,sacramento,national,fighting,time,remember,rights,birthday,make sure,men,men women,sure,fight
susanpalmeroh,great,tonight,county,voters,mnton_realdonaldtrump,thank,today,thanks,evening,candidates,work,congress,district,meeting,health,proud,care,night,brunswick,candidate
mikiesherrill,thank,today,new,great,women,congress,need,join,country,tax,vote,like,volunteers,day,proud,running,voters,tonight,campaign,county
andy_levin,michigan,trump,support,great,fight,campaign,people,working,proud,work,ve,mi,today,congress,primary,time,vote,years,check,honored
benmcadams,thanks,love,great,support,thank,washington,campaign,yes,ll,people,parade,political,rep,vote,way,working,talk action,senate,think,money
votelarryrader,american,vote,november,know,trump,play,veteran,residents,dc,united states,early,united,states,000,economy,voting,washington,meet,candidate,way
paul_theobald_,time,let,trump,farmers,residents,campaign,voters,make,thanks,people,opponent,support,today,americans,debate,meet,district,congress,care,state
elizabethforma,mnton_realdonaldtrump,fight,today,people,kavanaugh,town hall,ll,new,families,hall,fighting,town,washington,day,let,hshtg_mapoli,working,country,make,court
dankildee,michigan,great,proud,democrats,people,congress,ready,congratulations,time,fight,republicans,let,families,campaign,state,republican,need,running,win,make
jessforcongress,today,folks,ve,town,got,talking,great,weekend,people,campaign,hall,town hall,voters,need,working,day,community,proud,thank,house
1776notinvain,yes,vote,support,san,pelosi,week,trump,opponent,california,nancy pelosi,gop,obama,ca,nancy,illegal,mnton_realdonaldtrump,mnton_repandybiggsaz,tax,mnton_senangusking,know
wendyrogersaz,wendy,rogers,hshtg_maga,arizona,hshtg_sotu,trump,great,thank,mnton_realdonaldtrump,president,president trump,winning,democrats,need,vote,district,republican,jobs,time,stand
mike_miller_fl,hshtg_fl07,hshtg_flapol,florida,thank,scott,today,great,conservative,congressman,bonuses,day,proud,mike,support,governor,2018,000,join,republican,enjoyed
marklorch,residents,mark,forum,4th,day,open,meet,candidate,important,2018,district,need,happy,like,play,nice,town hall,hall,policies,evening
markdesaulnier,mnton_realdonaldtrump,vote,day,today,protect,thank,american,trump,need,000,california,sacramento,mnton_randpaul,join,proud,people,support,policy,record,history
mike_ca05,thank,love,join,young,congressman,nancy pelosi,national,county fair,pelosi,family,county,nancy,campaign,chairman,time,farmers,veteran,fellow,ballot,enjoyed
linseyfagantx,thank,people,need,vote,support,running,today,candidates,congress,help,time,make,sign,day,working,district,like,campaign,money,signs
alanlowenthal,california,trump,need,long,country,state,kavanaugh,president,know,won,scott,fight,health,americans,american,families,protect,women,like,let
mikesimpson4id,lincoln,thank,day,county republican,county,parade,republican,amazing,congressman,county gop,house,mike,dinner,party,days,great,volunteers,gop,republicans,oregon
mchenrycampaign,today,life,president,great,north,thank,pro life,year,happy,americans,day,tax cuts,america,president trump,cuts,join,birthday,jobs,act,lives
frankdlucas,gt,grateful,follow,issues,make sure,sanford,mnton_briankempga,young,voted,th,veterans,county gop,pay,years ago,hshtg_fl07,end,esa,facebook,mnton_ajaforcongress,school
ojeda4congress,west,thank,people,going,like,time,working,know,let,fight,make,right,state,today,need,lol,support,want,vote,big
derekkilmer,congress,washington,proud,week,act,want,people,team,today,need,day,stop,fighting,time,endorsement,state,families,working,trump,needs
joevitollo,obama,talk,say,like,media,president,american,time,way,years,mnton_realdonaldtrump,state,want,liberal,voted,people,trump,america,mnton_foxnews,democrats
hiral4congress,hshtg_az08,arizona,thanks,thank,today,great,support,folks,valley,congress,vote,election,campaign,day,morning,west,mnton_debbielesko,voters,families,time
casper4colorado,hshtg_copolitics,people,day,workshop,hshtg_walkaway,city,community,congressional,candidate,help,join,like,time,conservative,campaign,opponent,need,race,new,party
berryhillfarm,gt,grateful,follow,issues,make sure,sanford,mnton_briankempga,young,voted,th,veterans,county gop,pay,years ago,hshtg_fl07,end,esa,facebook,mnton_ajaforcongress,school
peopleforben,new mexico,new,today,day,mexico,stand,country,great,work,fighting,protect,people,right,proud,united,vote,primary,team,america,women
kindforcongress,gt,grateful,follow,issues,make sure,sanford,mnton_briankempga,young,voted,th,veterans,county gop,pay,years ago,hshtg_fl07,end,esa,facebook,mnton_ajaforcongress,school
votemarsha,senate,mnton_realdonaldtrump,support,great,conservative,thank,day,senator,state,president,today,county,vote,tax,mnton_potus,fight,congratulations,make,birthday,work
timwalberg,county,great,county fair,day,parade,enjoyed,fair,time,lincoln,dinner,night,michigan,great time,thanks,friend,support,mnton_johnjamesmi,constitution,honor,year
dhughescongress,thank,county,parade,great,county fair,time,thanks,hshtg_maga,fair,president,mnton_realdonaldtrump,today,wonderful,republican,campaign,support,meet,endorsement,great time,vote
kellyforms01,gt,grateful,follow,issues,make sure,sanford,mnton_briankempga,young,voted,th,veterans,county gop,pay,years ago,hshtg_fl07,end,esa,facebook,mnton_ajaforcongress,school
d17forellison,gt,grateful,follow,issues,make sure,sanford,mnton_briankempga,young,voted,th,veterans,county gop,pay,years ago,hshtg_fl07,end,esa,facebook,mnton_ajaforcongress,school
teamkendrawv,west,people,know,congress,working,today,need,candidates,freedom,time,fight,vote,year,going,money,rep,day,right,candidate,big
smallingforcd35,david,vote,congress,let,work,like,republican,working,voting,help,democrats,money,san,early,primary,opponent,follow,election,people,want
johngaramendi,california,rep,look forward,john,look,forward,campaign,proud,home,ve,trump,country,district,happy,work,election,congress,people,time,russia
patriotnotpol,mnton_realdonaldtrump,trump,california,media,hshtg_maga,people,president,like,lol,illegal,left,mnton_randpaul,congress,ca,thank,border,love,great,democrats,need
cheribustos,great,time,day,great time,women,today,congress,thanks,real,thank,mnton_angiecraigmn,ve,morning,going,amazing,work,governor,candidates,afternoon,office
tomgravesga14,mnton_briankempga,hshtg_gapol,big,new,today,house,proud,governor,passed,week,year,congressman,support,mnton_potus,tour,way,republican,county,happy,state
bobmenendeznj,trump,new,fighting,women,today,senator,kavanaugh,rights,need,proud,vote,000,people,like,year,senate,make,stand,tax,thank
douglas_collins,mnton_briankempga,trump,president,unemployment,conservative,news,hshtg_gapol,good,economy,democrats,americans,liberal,reform,jobs,support,growth,media,great,mnton_foxnews,hshtg_maga
davidkustoff,david,county,west,great,glad,today,congressman,thank,primary congress,president,day,right life,tour,trump,support,president trump,honored,republican,rep,work
jimmypanetta,place,county,election,tomorrow,primary,california,looking,looking forward,parade,forward,san,support,men women,endorsed,great time,believe,men,endorsement,continue,voting
twines4congress,hshtg_maga,mnton_realdonaldtrump,michigan,mnton_scottpresler,people,mi,democrats,mnton_benshapiro,trump,time,ll,let,politicians,work,man,liberals,conservative,justice,president,make
electbizon2018,michigan,team,help,congress,need,people,fight,mi,great,candidate,make,vote,join,district,thank,like,new,today,follow,stand
nickstellamd,hope,judge kavanaugh,ways,kavanaugh,judge,left,jobs,team,let,district,join,campaign,today,gt,grateful,follow,issues,make sure,sanford,mnton_briankempga
gtsagan,chairman,amendment,committee,congressman,days,republican,house,election,gt,grateful,follow,issues,make sure,sanford,mnton_briankempga,young,voted,th,veterans,county gop
zablackwolf,mnton_youtube,liked,video,lol,people,twitter,trump,liberals,mnton_benshapiro,white,mnton_realdonaldtrump,like,man,know,time,clinton,think,liberal,left,yes
tomemmer,thank,today,great,congratulations,thanks,honor,forward,happy,day,looking,looking forward,mnton_potus,good,mnton_realdonaldtrump,work,farm,state,working,cloud,hard
dannytarkanian,hshtg_nv03,mnton_dannytarkanian,mnton_susieleenv,thank,mnton_potus,great,mnton_realdonaldtrump,today,trump,debate,dc,time,support,day,game,good,president,campaign,win,hshtg_maga
shapiro4fl16,hshtg_flapol,campaign,today,fight,care,thank,need,florida,folks,day,ve,election,health,congressman,fighting,join,make,time,endorsed,let
teamcmr,thanks,washington,great,today,parade,people,thank,health,support,tax,year,years,working,team,day,supporters,women,proud,time,sign
michaelcburgess,north,today,president,house,week,mnton_realdonaldtrump,american,morning,mark,passed,discuss,nation,fellow,americans,act,town hall,town,yesterday,years,hall
bryansteilforwi,great,tune,ll,today,county,parade,afternoon,opponent,fun,day,need,join,talking,campaign,interview,congress,county fair,conservative,issues,morning
chelefarley,new,interview,today,tune,senate,senator,live,talking,president,campaign,watch,thank,check,thanks,state,mnton_realdonaldtrump,great,funding,years,happy
jasoncrowco6,coffman,today,campaign,mnton_repmikecoffman,mike,thank,support,community,honored,team,thanks,make,district,join,help,night,day,great,proud,time
tulsigabbard,hawaii,people,korea,peace,today,war,north,need,act,congress,big,trump,country,home,support,make,day,vote,community,military
katiehill4ca,thank,katie,today,women,volunteers,proud,california,support,valley,doors,team,time,make,like,voters,know,need,office,running,candidates
teamkraus,gt,grateful,follow,issues,make sure,sanford,mnton_briankempga,young,voted,th,veterans,county gop,pay,years ago,hshtg_fl07,end,esa,facebook,mnton_ajaforcongress,school
joecourtneyct,working,polls,gt,day,great,trump,thanks,look forward,win,tomorrow,look,families,secret,hard,forward,tonight,tax reform,corruption,join,election
betoorourke,town hall,town,hall,houston,san,el,people,state,road,grateful,day,country,campaign,morning,hope,county,great,thanks,way,ve
ryantrundlecd4,congress,need,campaign,vote,running,money,people,la,district,power,make,mnton_youtube,federal,help,november,congratulations,great,state,government,katie
kennedy4alabama,alabama,great,thanks,thank,today,support,tonight,day,candidates,campaign,candidate,twitter,women,family,help,running,follow,vote,county,house
gscott4congress,scott,thank,people,support,today,george,campaign,house,help,join,district,need,great,trump,candidates,day,working,service,candidate,morning
grossman4nj,democrats,trump,hshtg_walkaway,mnton_realdonaldtrump,america,media,meet,like,people,city,new,judge kavanaugh,need,republicans,campaign,hshtg_maga,american,meeting,kavanaugh,judge
hiro4you2,mnton_realdonaldtrump,lol,trump,know,really,thanks,campaign,mnton_benshapiro,running,obama,president,need,appreciate,video,congress,president trump,rights,hshtg_maga,friend,000
gaither4il,mnton_foxnews,mnton_realdonaldtrump,district,people,ve,need,america,tax,year,great,congress,mnton_potus,know,economy,town,like,support,time,tax reform,campaign
quigleycampaign,trump,today,house,talk,republicans,american,right,great,ll,community,fight,house representatives,know,joined,glad,corruption,like,security,said,russia
johnny_congress,mnton_realdonaldtrump,california,patriots,help,need,mnton_potus,time,let,trump,night,corruption,2018,democrats,mnton_antoniosabatojr,america,talk,live,today,vote,stop
jamie_raskin,school,vote,high,join,voting,proud,let,end,thx,early,today,young,great,campaign,tonight,trump,year,rights,political,people
teamheinrich,new mexico,mexico,hshtg_nmpol,new,trump,join,make,need,better,country,today,like,republicans,care,public,time,campaign,president,help,people
jimburgess7,sunday,committee,school,running,state,gt,grateful,follow,issues,make sure,sanford,mnton_briankempga,young,voted,th,veterans,county gop,pay,years ago,hshtg_fl07
reelectwittman,great,today,day,tax,veterans,military,national,thank,men women,women,tax cuts,men,congratulations,cuts,proud,tax reform,school,make,families,power
darylkipnisesq,hshtg_maga,mnton_realdonaldtrump,winning,message,military,committee,birthday,senator,school,continue,stand,america,let,house,happy,rtwt,new,people,time,thank
johnchrin,great,day,thank,today,afternoon,campaign,time,night,county,morning,sanctuary,tax,annual,evening,cuts,jobs,tax cuts,john,team,meet
pingreeforme,maine,great,friends,ve,know,congress,veterans,small,business,issues,talk,like,campaign,dinner,video,follow,war,evening,folks,president trump
joemanchinwv,joe,west,health,care,watch,today,people,state,news,know,fighting,000,families,ad,day,protect,support,business,working,secure
traunerforwy,facebook,live,thanks,ready,county,tonight,time,dc,stop,elected,today,hope,week,money,got,event,meet,tour,campaign,people
stevenpalazzo,gt,grateful,follow,issues,make sure,sanford,mnton_briankempga,young,voted,th,veterans,county gop,pay,years ago,hshtg_fl07,end,esa,facebook,mnton_ajaforcongress,school
voterobdavidson,michigan,people,town,town hall,opponent,hall,thanks,congress,big,running,mi,support,need,west,thank,mnton_realdonaldtrump,campaign,today,doors,trump
salforcongress,mnton_realdonaldtrump,great,let,need,thank,like,news,veteran,support,american,event,state,2018,day,mnton_potus,10,district,happy,needs,mnton_karringtonsc
iantoddformn,today,people,hall,town,cloud,need,town hall,time,mnton_sensanders,make,let,help,folks,like,farmers,happy,know,support,country,ll
mimiwaltersca,katie,gas,gas tax,california,sacramento,taxes,team,mnton_cagop,liberal,tax,repeal,days,election,thank,happy,today,democrats,great,recent,pelosi
gasperforoh10,vote,today,day,thank,women,mike,ready,great,candidates,congress,district,thanks,election,proud,support,voting,primary,come,amazing,yes
eddieedwardsnh,mnton_eddieedwardsnh,hshtg_nhpolitics,nh,great,hshtg_leadright,candidate,today,new,day,voters,thank,afternoon,primary,republican,town,team,gop,meeting,time,morning
clvaliente4,god,california,mnton_realdonaldtrump,god bless,bless,great,like,life,america,today,people,2018,video,mi,american,time,good,make,unemployment,pro life
joshuascottca32,people,trump,mnton_scottpresler,california,republican,candidate,mnton_realdonaldtrump,patriots,congress,president trump,la county,obama,president,iran,ca,taxes,tax,office,cuts,true
lizforindiana,people,thank,support,health,working,congress,let,women,care,need,town,ve,today,district,trump,day,vote,campaign,great,town hall
barrforcongress,tax,tax reform,county,reform,liberal,great,tax cuts,jobs,cuts,growth,thanks,mnton_potus,gop,team,came,conservative,economy,today,economic,act
gressmannforsc6,people,time,mnton_realdonaldtrump,america,meeting,democrats,gop,deal,think,mnton_potus,trump,obama,party,hshtg_maga,great,kavanaugh,twitter,new,peace,republican
garretgraves,years,morning,happy,time,joe,great,stay,united states,passed,grateful,beautiful,united,states,watch,sign,come,america,week,year,thanks
kanew,people,video,great,like,vote,new,day,today,opponent,thank,good,thanks,running,need,time,right,gop,big,ve,county
allawsonjr,leader,meet,campaign,house,join,office,florida,hshtg_flapol,today,nancy,day,nancy pelosi,great,thank,vote,pelosi,ve,believe,endorsement,election
stevestivers,mnton_troy_balderson,great,talking,parade,morning,happy,folks,november,mnton_karringtonsc,tax reform,thanks,weekend,hope,voters,today,tax,family,week,county,doors
hank4ky,support,thanks,amnesty,time,issues,nation,run,health,district,corruption,need,care,talk,congress,come,want,road,house,great,like
karenhandel,hshtg_gapol,today,great,tax cuts,day,cuts,ve,tax,vote,act,year,time,president trump,working,make,funding,economy,economic,district,house
serranocongress,new,proud,general,action,bring,members,fighting,friend,protect,endorsement,continue,candidate,fight,trump,house,rtwt,congress,gt,grateful,follow
jason2cd,hshtg_mn02,mnton_angiecraigmn,tax,great,day,time,recent,jobs,today,days,cuts,parade,dakota,tax cuts,act,ve,economy,women,week,support
carolynbmaloney,women,proud,mnton_realdonaldtrump,today,ve,support,thanks,new,rights,make,fighting,fight,vote,people,need,congress,join,great,election,time
steve4kansas,thank,thanks,today,great,mnton_rogermarshallmd,proud,mnton_potus,forward,team,hshtg_leadright,looking forward,looking,morning,republican,running,district,county,debate,tonight,race
stewartforutah,great,day,interview,win,nation,george,life,100,thank,week,trump,senate,president,won,excited,town hall,thanks,school,hall,look
knight4congress,gt,grateful,follow,issues,make sure,sanford,mnton_briankempga,young,voted,th,veterans,county gop,pay,years ago,hshtg_fl07,end,esa,facebook,mnton_ajaforcongress,school
teamamash,spending,parade,great,day,thanks,county republican,congress,lincoln,government,fun,people,tax,today,house,michigan,law,dinner,party,ve,volunteers
mikebishopmi,michigan,today,open,mnton_vp,government,democrats,tax reform,unemployment,blessed,rate,great,obama,ensure,stay,united states,evening,passed,leader,reform,united
mccreadyfornc,county,great,race,today,thanks,folks,time,north,country,ve,district,day,grateful,let,week,women,politicians,like,make,proud
rick_neal,thank,today,proud,congress,folks,work,county,voters,campaign,ve,support,thanks,time,working,day,running,great,rep,vote,need
rogermarshallmd,mnton_rogermarshallmd,today,farm,great,house,thank,congressman,mnton_realdonaldtrump,farmers,tune,hshtg_sotu,rep,discuss,work,meeting,day,economy,thanks,time,ll
andre4congress,help,congressman,join,doors,saturday,voting,primary,come,2018,day,team,want,10,parade,vote,sign,check,looking,local,today
bonnie4congress,gt,grateful,follow,issues,make sure,sanford,mnton_briankempga,young,voted,th,veterans,county gop,pay,years ago,hshtg_fl07,end,esa,facebook,mnton_ajaforcongress,school
markholbrook_me,maine,mark,liberals,house,mnton_youtube,world,god,day,parade,liberal,help,join,trump,washington,sanford,great,brunswick,country,people,american
cedricrichmond,new,join,thank,today,2018,day,senator,great,game,congressional,kavanaugh,american,happy,rights,john,young,special,chairman,rep,issues
daynasteele,houston,thanks,people,need,women,love,today,make,good,like,day,vote,help,campaign,new,great,school,time,yes,know
billhuizenga,mnton_johnjamesmi,mnton_vp,michigan,great,mnton_realdonaldtrump,john james,mnton_mariabartiromo,day,senate,today,like,thanks,mnton_foxnews,people,bonuses,president,friend,katie,win,john
toddlitton,02,houston,join,today,weekend,thank,harvey,early,campaign,saturday,sign,day,vote,support,voting,meeting,election,county,great,enjoyed
